,rent,prev_month_rent,prev_inventory,covid_%_positive,covid_%_positive_prev_mo,covid_rate_of_increase,covid_rate_of_increase_prev_mo,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2018,year_2019,year_2020,bd__0.0,bd__1.0,bd__2.0,bd__3.0,sex_by_age__total_population_total,sex_by_age_total_population_total_male,sex_by_age_total_population_total_female,"sex_by_age_(white_alone,_not_hispanic_or_latino)__white_alone,_not_hispanic_or_latino_population_total",sex_by_age_(hispanic_or_latino)__hispanic_or_latino_population_total,race__total_population_total,race_total_population_total_white_alone,race_total_population_total_black_or_african_american_alone,race_total_population_total_asian_alone,sex_of_workers_by_means_of_transportation_to_work__workers_16_years_and_over_total,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_car_truck_or_van,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab),sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab)_subway_or_elevated,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_bicycle,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_walked,aggregate_travel_time_to_work_(in_minutes)_of_workers_by_sex__workers_16_years_and_over_who_did_not_work_at_home_aggregate_travel_time_to_work_(in_minutes),household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)__households_total,employment_status_for_the_population_16_years_and_over_population_16_years_and_over_total_in_labor_force_civilian_labor_force_unemployed,housing_units__housing_units_total,median_gross_rent_by_bedrooms_renter-occupied_housing_units_paying_cash_rent_median_gross_rent_total,median_year_structure_built__housing_units_median_year_structure_built,lower_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_lower_contract_rent_quartile,median_contract_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_contract_rent,upper_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_upper_contract_rent_quartile,contract_rent_renter-occupied_housing_units_total_with_cash_rent,median_gross_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent,median_gross_rent_as_a_percentage_of_household_income_in_the_past_12_months_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent_as_a_percentage_of_household_income,lower_value_quartile_(dollars)__owner-occupied_housing_units_lower_value_quartile_(dollars),median_value_(dollars)__owner-occupied_housing_units_median_value_(dollars),upper_value_quartile_(dollars)__owner-occupied_housing_units_upper_value_quartile_(dollars),median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_total,median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_renter_occupied_(dollars),tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.50_or_less_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.51_to_1.00_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.01_to_1.50_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.51_to_2.00_occupants_per_room,tenure_occupied_housing_units_total_renter_occupied
9611,2590.0,2519.0,20.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9612,1595.0,1575.0,26.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9613,1800.0,1750.0,91.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9614,2210.0,2210.0,53.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9615,2590.0,2590.0,26.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9616,1600.0,1595.0,22.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9617,1799.0,1800.0,91.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9618,2250.0,2210.0,55.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9619,2725.0,2590.0,18.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9620,1732.0,1600.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9621,1800.0,1799.0,120.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9622,2250.0,2250.0,63.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9623,2670.0,2725.0,24.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9624,1718.0,1732.0,27.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9625,1828.0,1800.0,105.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9626,2213.0,2250.0,61.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9627,2800.0,2670.0,20.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9628,1617.0,1718.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9629,1800.0,1828.0,89.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9630,2300.0,2213.0,58.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9631,2750.0,2800.0,23.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9632,1604.0,1617.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9633,1800.0,1800.0,103.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9634,2250.0,2300.0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9635,2700.0,2750.0,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9636,1605.0,1604.0,52.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9637,1800.0,1800.0,84.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9638,2200.0,2250.0,57.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9639,2700.0,2700.0,25.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9640,1600.0,1605.0,64.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9641,1800.0,1800.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9642,2200.0,2200.0,68.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9643,2645.0,2700.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9644,1599.0,1600.0,43.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9645,1750.0,1800.0,89.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9646,2150.0,2200.0,61.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9647,2590.0,2645.0,18.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9648,1600.0,1599.0,32.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9649,1750.0,1750.0,65.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9650,2223.0,2150.0,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9651,2600.0,2590.0,16.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9652,1550.0,1600.0,20.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9653,1797.0,1750.0,69.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9654,2299.0,2223.0,54.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9655,2500.0,2600.0,23.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9656,1475.0,1550.0,29.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9657,1800.0,1797.0,58.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9658,2300.0,2299.0,50.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9659,2498.0,2500.0,23.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9660,1563.0,1475.0,13.0,63.48,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9661,1800.0,1800.0,42.0,63.48,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
9662,2100.0,2300.0,32.0,63.48,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,80853,38656,42197,6043.0,11943.0,80853,10683,2748,58759,35827.0,14009.0,15541.0,9591.0,115.0,5306.0,39.7593385710639,27606.0,0.03970469308428769,30432,1392.0,1956.0,986.0,1315.0,1653.0,17940,1392.0,44.4,321100.0,573700.0,832600.0,39207.0,34363.0,5971,9917,2112,942,0.6987611388828515
